"STATISTIC","Statistic","TLIST(D1)","Date","C02196V02652","County","UNIT","VALUE"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE1303","Mayo","%","45.3"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE1304","Roscommon","%","45.4"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE21","Dublin","%","70.9"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2201","Kildare","%","49.3"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2202","Meath","%","50.2"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2203","Wicklow","%","50.8"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2301","Clare","%","48.8"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2401","Carlow","%","44.5"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2402","Kilkenny","%","51.4"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE05122","Tipperary","%","47.7"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2406","Wexford","%","49.6"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE2503","Kerry","%","51.7"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE05316","Cork","%","55.4"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE04225","Galway","%","49.9"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE05118","Limerick","%","56.1"
"SLI01C01","Staying Local Indicator","2020M01D11","2020 January 11","IE05225","Waterford","%","59"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","-","State","%","56.6"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1101","Cavan","%","47.4"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1102","Donegal","%","46.9"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1103","Leitrim","%","45.2"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1104","Louth","%","59.2"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1105","Monaghan","%","49.2"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1106","Sligo","%","48.2"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1201","Laois","%","48"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1202","Longford","%","48.6"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1203","Offaly","%","46.4"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1204","Westmeath","%","53.6"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1303","Mayo","%","45.1"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE1304","Roscommon","%","45.4"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE21","Dublin","%","70.9"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2201","Kildare","%","49.2"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2202","Meath","%","50.1"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2203","Wicklow","%","50.5"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2301","Clare","%","48.8"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2401","Carlow","%","44.2"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2402","Kilkenny","%","51.1"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE05122","Tipperary","%","47.5"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2406","Wexford","%","49.3"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE2503","Kerry","%","51.7"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE05316","Cork","%","55.2"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE04225","Galway","%","49.6"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE05118","Limerick","%","56.1"
"SLI01C01","Staying Local Indicator","2020M01D12","2020 January 12","IE05225","Waterford","%","58.7"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","-","State","%","56.9"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1101","Cavan","%","47.6"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1102","Donegal","%","47.3"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1103","Leitrim","%","45.2"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1104","Louth","%","59.3"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1105","Monaghan","%","49.2"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1106","Sligo","%","48.4"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1201","Laois","%","48.2"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1202","Longford","%","48.8"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1203","Offaly","%","46.8"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1204","Westmeath","%","54"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1303","Mayo","%","45.7"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE1304","Roscommon","%","45.7"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE21","Dublin","%","71.1"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2201","Kildare","%","49.4"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2202","Meath","%","50.3"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2203","Wicklow","%","50.7"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2301","Clare","%","49"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2401","Carlow","%","44.4"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2402","Kilkenny","%","51.3"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE05122","Tipperary","%","47.9"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2406","Wexford","%","49.6"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE2503","Kerry","%","52.2"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE05316","Cork","%","55.6"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE04225","Galway","%","50.4"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE05118","Limerick","%","56.4"
"SLI01C01","Staying Local Indicator","2020M01D13","2020 January 13","IE05225","Waterford","%","58.9"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","-","State","%","56.9"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1101","Cavan","%","47.5"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1102","Donegal","%","47.1"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1103","Leitrim","%","45"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1104","Louth","%","59.3"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1105","Monaghan","%","49.1"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1106","Sligo","%","48.3"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1201","Laois","%","48"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1202","Longford","%","48.8"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1203","Offaly","%","46.8"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1204","Westmeath","%","54.1"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1303","Mayo","%","45.7"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE1304","Roscommon","%","45.9"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE21","Dublin","%","71.1"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2201","Kildare","%","49.3"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2202","Meath","%","50.1"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2203","Wicklow","%","50.4"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2301","Clare","%","48.9"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2401","Carlow","%","44.3"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2402","Kilkenny","%","51.3"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE05122","Tipperary","%","47.7"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2406","Wexford","%","49.6"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE2503","Kerry","%","52.3"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE05316","Cork","%","55.7"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE04225","Galway","%","50.6"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE05118","Limerick","%","56.5"
"SLI01C01","Staying Local Indicator","2020M01D14","2020 January 14","IE05225","Waterford","%","58.9"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","-","State","%","56.9"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1101","Cavan","%","47.5"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1102","Donegal","%","46.9"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1103","Leitrim","%","45"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1104","Louth","%","59.4"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1105","Monaghan","%","49.2"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1106","Sligo","%","48.4"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1201","Laois","%","47.9"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1202","Longford","%","48.9"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1203","Offaly","%","46.7"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1204","Westmeath","%","54.2"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1303","Mayo","%","45.7"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE1304","Roscommon","%","45.9"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE21","Dublin","%","71.1"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2201","Kildare","%","49.1"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2202","Meath","%","50"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2203","Wicklow","%","50.2"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2301","Clare","%","48.8"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2401","Carlow","%","44.3"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2402","Kilkenny","%","51.1"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE05122","Tipperary","%","47.6"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2406","Wexford","%","49.5"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE2503","Kerry","%","52.3"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE05316","Cork","%","55.8"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE04225","Galway","%","51"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE05118","Limerick","%","56.5"
"SLI01C01","Staying Local Indicator","2020M01D15","2020 January 15","IE05225","Waterford","%","59"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","-","State","%","57"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1101","Cavan","%","47.7"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1102","Donegal","%","47"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1103","Leitrim","%","45"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1104","Louth","%","59.6"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1105","Monaghan","%","49.1"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1106","Sligo","%","48.5"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1201","Laois","%","47.8"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1202","Longford","%","48.9"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1203","Offaly","%","46.8"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1204","Westmeath","%","54.6"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1303","Mayo","%","45.8"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE1304","Roscommon","%","45.9"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE21","Dublin","%","71.1"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2201","Kildare","%","49.3"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2202","Meath","%","50"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2203","Wicklow","%","50.3"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2301","Clare","%","48.8"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2401","Carlow","%","44.6"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2402","Kilkenny","%","51.3"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE05122","Tipperary","%","47.7"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2406","Wexford","%","49.7"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE2503","Kerry","%","52.5"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE05316","Cork","%","56"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE04225","Galway","%","51.5"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE05118","Limerick","%","56.6"
"SLI01C01","Staying Local Indicator","2020M01D16","2020 January 16","IE05225","Waterford","%","59.3"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","-","State","%","57"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1101","Cavan","%","47.7"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1102","Donegal","%","47"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1103","Leitrim","%","45"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1104","Louth","%","59.7"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1105","Monaghan","%","49.3"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1106","Sligo","%","48.5"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1201","Laois","%","47.7"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1202","Longford","%","48.8"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1203","Offaly","%","46.8"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1204","Westmeath","%","54.7"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1303","Mayo","%","45.8"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE1304","Roscommon","%","46"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE21","Dublin","%","71.1"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2201","Kildare","%","49.5"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2202","Meath","%","50"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2203","Wicklow","%","50.2"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2301","Clare","%","48.9"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2401","Carlow","%","44.7"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2402","Kilkenny","%","51.2"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE05122","Tipperary","%","47.6"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2406","Wexford","%","49.9"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE2503","Kerry","%","52.5"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE05316","Cork","%","56"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE04225","Galway","%","51.5"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE05118","Limerick","%","56.7"
"SLI01C01","Staying Local Indicator","2020M01D17","2020 January 17","IE05225","Waterford","%","59.3"
"SLI01C01","Staying Local Indicator","2020M01D18","2020 January 18","-","State","%","56.9"
"SLI01C01","Staying Local Indicator","2020M01D18","2020 January 18","IE1101","Cavan","%","47.7"
"SLI01C01","Staying Local Indicator","2020M01D18","2020 January 18","IE1102","Donegal","%","46.9"
"SLI01C01","Staying Local Indicator","2020M01D18","2020 January 18","IE1103","Leitrim","%","45"
